id,name,team,position
6c741abc-419a-46f2-ab39-1fa70dc8d8d4,Tim Herrin,CLE,P
c16b793f-dbf5-49a3-9293-4bc18ec5daec,Konnor Pilkington,WSN,P
5a3c2f19-c6d4-4315-8162-9adfdab9cba6,Brock Burke,LAA,P
b4e65824-8ec1-44de-9a30-9b78e5ece3db,Victor Vodnik,COL,P
0ec8b656-af5b-42ea-9092-e4c9145f4cae,Blake Treinen,LAD,P
40ab45de-0e6d-4d0f-b00e-c99f4671ff62,Yuki Matsui,SDP,P
ca77e227-eea3-4de4-93da-7d1d968fc899,Connor Prielipp,MIN,P
eb138d67-dc6a-4dcf-bb73-d316736c97db,Garrett Mitchell,MIL,OF
1f619544-367f-4bc7-85cc-071612c4f816,Cade Gibson,MIA,P
d4a29976-4c94-4234-8294-5d6a284a83b5,Tyler Gilbert,CHW,P
98d2ed43-40fb-4400-8c21-951ff50db0db,Ben Williamson,SEA,IF
b9a893fc-dd04-45c3-95d0-8b696c61a4d8,Nick Mears,KCR,P
fd9c1418-253b-4735-8d4f-e1076fb625c6,Bryce Elder,ATL,P
5d5d5361-8538-4875-967d-1206f3f91f38,Jaden Hill,COL,P
8c3cdb18-ad88-4966-936e-5181605ccc38,Wikelman Gonzalez,CHW,P
9d5a0ffc-1646-4410-88c3-1f494a942845,Joel Peguero,SFG,P
ef03732d-19bc-4c20-8c5e-b427274a3288,Dennis Santana,PIT,P
1586c31b-9fcc-426e-936e-7f1d3b73fffe,Luis Matos,SFG,OF
dccab439-9b08-40d7-8011-c9700159e3fb,Yennier Cano,BAL,P
e1ceda1a-fa16-41ee-9065-7b216d0e012a,Jackson Kowar,SEA,P
2e8b707d-30ce-4612-969f-ed568cb3c127,Enyel De Los Santos,HOU,P
c7298ff2-60c8-4c25-be32-7a3c314eacaf,JJ Bleday,CIN,OF
0457b4aa-6f53-4922-9b0d-131a3e066b3c,David Morgan,SDP,P
36bb7d21-cd47-4823-83e6-8924655d7384,Rafael Montero,FA,P
ba88161a-4907-4afc-a8b6-3db759f4064c,Tyler Locklear,ARI,IF
bb9c0017-b53b-4d7a-b47e-2c741bf7ca4c,Tyler Phillips,MIA,P
8cd7f9b6-a5b0-4c4a-a9d9-48617edb7ebd,Javier Baez,DET,OF
bc121745-5cfb-4cff-8e7b-40482b707c74,Ian Hamilton,ATL,P
6cbb3d2f-674f-41e5-8fa4-6d9766afda71,Ben Casparius,LAD,P
d77f8fc1-f171-46b9-9abc-4887577b9845,Justin Wrobleski,LAD,P
37f99744-5371-4a3d-b317-1f98e1d328fa,Justin Lawrence,PIT,P
3accf933-8c7e-44e4-a14a-14d7f61bff56,Zach McKinstry,DET,IF
c663e688-b839-4fce-8b64-2bc7285f46d8,Logan Evans,SEA,P
d2bf344e-3c92-4cc6-902e-140de817a61a,Thairo Estrada,FA,IF
439ae1af-08ca-4768-8ffd-a11078357430,Tobias Myers,MIL,P
ac8003b0-b62d-4a60-bd2c-174c733b417b,Cole Sulser,TBR,P
bb05974b-280e-4ced-85a7-74fa0ce99ac2,Justin Sterner,ATH,P
cff676fd-7367-4249-8f81-cc76094f1361,Justin Wilson,FA,P
344bc606-968d-46d2-a9ec-5c9a6d883ee0,Christian Scott,NYM,P
d48ee618-fa3f-413f-9b62-6d78a75a626a,Yoan Moncada,FA,IF
eae44c02-9fbc-46ee-a854-065dabbe46bb,Troy Johnston,COL,OF
ecfb86eb-d26d-4e13-a35f-94a5ac5c441b,Gregory Soto,PIT,P
b554f700-52d6-4307-af68-09011b1412db,Sawyer Gipson-Long,DET,P
fc8d80ec-0547-4bee-83ba-fccf1149b4e8,Taylor Rogers,FA,P
69ada66d-1e81-4986-bde1-f42f11aa5f64,Alek Thomas,ARI,OF
848a443f-6321-4866-b727-5c21de549667,Luke Raley,SEA,OF
a5379e83-b965-46c1-9315-c76f646c5d76,Brenan Hanifee,DET,P
e930b275-63a5-4502-8270-95a7d618c2d5,Huascar Brazoban,NYM,P
fa749183-7ff6-408b-b3c7-9d395300f655,Ryne Stanek,FA,P
300baea4-9ce3-4d13-9d4e-10b9428ea16d,Ryan Thompson,ARI,P
7bec05da-cfb9-4a02-8445-42ed63b153e4,Brandon Sproat,NYM,P
5e9354c7-7a81-4559-978a-50e71f5dae35,Drew Pomeranz,LAA,P
bf1d5817-d3f1-4488-ac4d-d0221e29339b,Jakob Junis,FA,P
ba415061-692d-4668-a847-b60e69b6bfce,Eric Lauer,TOR,P
da802b99-2313-4273-9724-9b308b402fc5,Brennan Bernardino,COL,P
041a52f4-f845-4abc-b048-fb7d43627ecd,Cole Winn,TEX,P
79baad3a-be6d-44f5-86bf-f0b769bc9eee,Jordan Romano,LAA,P
576dd3e7-0eba-45ce-9a71-f8997860a7e9,Cole Henry,WSN,P
67e3e955-f435-4432-a7b5-71ee0ea8f821,PJ Poulin,WSN,P
7a6fdf1c-9ea2-4f9c-ba90-d38735d6c1de,Brooks Raley,NYM,P
2d7952b2-1d2e-40d0-8c23-4509ced5c5f8,Richard Lovelady,NYM,P
6335e907-b1a4-4542-b5a8-e2ec974dd05e,Connor Brogdon,CLE,P
bef4f7de-fdc8-4ecc-9756-0ea23a71b9b6,Brandon Young,BAL,P
c56d415c-114d-4a35-bde3-43a5c1211c74,Matt Svanson,STL,P
11f8b250-bb8e-4318-9536-306f2fbfe302,Beau Brieske,DET,P
258b0c42-b1d5-4b7e-a299-db44469378ba,Hunter Harvey,CHC,P
a68fccf6-aa67-472b-aca2-a4ac32a9f6b7,Alex Lange,KCR,P
bb6448fd-a243-4996-b9ee-3e7842288d6b,Kohl Drake,ARI,P
000f1e0a-4d7c-41d6-9dc3-28cc5f4ee323,Everson Pereira,CHW,OF
31755c21-29a6-44c0-8a8b-541f3d907656,Brant Hurter,DET,P
e6995dcb-7e84-4890-bc76-876ef0ae957b,Justin Slaten,BOS,P
0b42fe47-ff04-4b40-bff4-f7c453e6e98c,Mason Englert,TBR,P
7a85aab3-cb3d-4b5d-a1e3-78428f3ec4f8,Yohan Ramirez,PIT,P
84321865-f742-4124-a7c6-a4d0cf9d3c9f,Ryan Fernandez,STL,P
df80fd84-f7c2-4149-8b3d-a62b1b1cb71b,JT Brubaker,SFG,P
ee74035f-c983-4b53-8196-74c92982f1a1,Paul Sewald,FA,P
d07102c2-015a-4c92-8022-76aab2aff12e,Trent Thornton,FA,P
ba424212-319b-4a70-b006-102d531fa0a7,Brusdar Graterol,LAD,P
e174d3ae-932b-4f6a-b84e-23ee8e28113e,Joe Ross,FA,P
6405748b-5ee4-4eb3-8c1a-c0b9ae1c3f59,Drey Jameson,ARI,P
07919ddc-1708-450f-a5db-62186ce0f48f,Joey Bart,PIT,IF
3e1e97dc-ac31-43f7-b714-4c0228b6beb2,Ryan Pressly,FA,P
c79921ff-26fd-47ca-872c-f34f2536f299,Zack Kelly,BOS,P
573978f3-b7ef-42ea-b5c6-5b9134f4582f,Graham Ashcraft,CIN,P
a2b49515-f7fd-4023-b992-4a1181c633a5,Tommy Nance,TOR,P
119a9ec8-ed8f-4ccb-89eb-222e1dbb4fe0,Harry Ford,WSN,IF
4543b4c4-6204-4834-ac97-d200817b9e5b,Tyler Ferguson,ATH,P
8d440e33-4be5-4eb2-87e6-96d42347b0b6,Oswald Peraza,LAA,IF
e49e72ad-1fb4-4bfa-a77e-5bd9c95719b6,Isiah Kiner-Falefa,FA,IF
efec7f50-2209-43bb-b457-6b4b99d1c975,Jalen Beeks,FA,P
2f821a3c-50eb-4bf1-9819-0d93678df521,Nick Fortes,TBR,IF
e51ab42f-5ac4-4fd6-9842-5bf0ae89230d,Mike Clevinger,FA,P
26ed8f68-4746-4ad1-ab8c-444e6861d3cc,Jordan Hicks,BOS,P
d01e13e1-32ed-4fa4-9e95-48f73ff21227,Kade Strowd,BAL,P
729fa31f-c5b2-413a-9336-9922b2faf4d1,Gordon Graceffo,STL,P
7e2254a5-f9ba-49fd-9a81-8aee7ed41b48,Ezequiel Duran,TEX,IF
9336502e-9fbd-40de-a565-509e9c331b81,Tim Hill,NYY,P
d250b461-f03b-4aad-b5e4-5e602d340f67,Jason Alexander,HOU,P
11de60a6-7f97-4ea1-95c6-5c5445571630,Anthony Banda,LAD,P
524355a8-3dbc-40c1-a8a2-c304eff8ae0b,Porter Hodge,CHC,P
6886349f-9617-474f-81c5-1340d8803e1c,Brent Suter,FA,P
ffb70f83-8397-4e74-9cef-0d3892338a13,Braydon Fisher,TOR,P
affd35c3-f40b-4772-98c3-5bc04727d522,Ronny Mauricio,NYM,IF
5d9c45f7-f25c-4b2e-a65e-be798363f5b9,Daniel Lynch IV,KCR,P
d1f45efe-06fd-4919-9545-19a1148b986c,Emerson Hancock,SEA,P
da71a5f1-a8ff-4370-90f3-efee4e4aff74,Blake Perkins,MIL,OF
6ffab0d7-f0b3-4763-a9ce-645f22087067,Chris Taylor,FA,OF
9b3dc6ef-eeb2-413d-843a-46bc53d2986c,Keibert Ruiz,WSN,IF
dcf9d2ad-dc08-469e-a705-0c6207617304,Wade Miley,FA,P
b6c560f6-aaf5-4689-8e85-3bdbdad4d7bd,Nick Castellanos,PHI,OF
36b1e105-d769-45fa-91a2-bb900f2a162e,Michael Kelly,ATH,P
8b564bd4-dc7e-41cc-9451-9486a08e04ea,Ryan Brasier,FA,P
9807db2a-867a-409b-a3fd-10acca4a7343,Ron Marinaccio,SDP,P
67ef4836-efe6-4753-8350-4e79a88dbf3d,Luis Campusano,SDP,IF
ed761f41-7365-45c5-b7db-de93478d0ea1,Matt Vierling,DET,OF
32fc2111-fd10-4120-94af-5952a0b4818f,Gunnar Hoglund,ATH,P
57b19b4f-99ff-4d6c-ae7c-cf9d41a88546,David Festa,MIN,P
076b443b-645d-4ce4-ba19-ad0ae242d0ec,Chad Green,FA,P
0e994079-08a1-40ff-813f-8959ea758ef2,Sam Moll,CIN,P
352eecc0-0200-4c7d-9490-e501e0ed710a,Amed Rosario,NYY,IF
1bf3ceb9-7ccb-46c0-8c25-8b22fcdedfc9,Luke Jackson,FA,P
deec9882-caa1-40aa-93bf-9f98abfbbcaf,Dylan Moore,FA,IF
7d7944fc-6ffe-4bbf-aea0-8fca1aacf06c,Austin Martin,MIN,OF
7293047e-fd89-474d-887b-25f51ee0ce16,Antonio Senzatela,COL,P
baecf21d-be7f-4af0-89dc-147da3b477ae,Alex Call,LAD,OF
02051dba-511d-4ac8-ad67-ae9f8b3821d9,Victor Caratini,FA,IF
b5f3f30d-ecd4-4346-8f54-9cb9aab79fd8,Will Benson,CIN,OF
6fe3bd36-4f79-4ba8-a5e7-755256caa17f,Chase Petty,CIN,P
9424b65c-5f83-48fb-9f5e-8ed16d78d35b,Adam Frazier,FA,IF
69027b48-1f74-42d0-8189-a370e5b8fd40,Hyeseong Kim,LAD,IF
36fb8feb-ff3b-424c-a341-cedc6769ca57,Zach Agnos,COL,P
c7014337-f7fc-48d4-8167-45ee10a86587,Dylan Dodd,ATL,P
8fe0814d-a862-4dbc-9d06-2d24f422ff1e,Jake Fraley,TBR,OF
b5bd4ae2-327e-40c4-b113-725824f7dfd5,Moises Ballesteros,CHC,IF
8cefdbcd-d913-403b-a024-8d43bebe8edc,David Fry,CLE,IF
7c8ad197-1118-44c2-89d7-e9ed9adfdcd2,Johnathan Rodriguez,CLE,OF
99d03c35-643b-48b3-af71-05d0760834ab,Enrique Hernandez,FA,IF
243207c7-cf6f-4e36-ae90-418ab4a1d167,Joe Mack,MIA,IF
14e0f620-d836-4cd9-9ae0-82c741d95057,Jose Fermin,STL,P
abca0136-a0d7-40fe-8556-48e1106f8489,Garrett Stubbs,PHI,IF
99c7ce73-75c6-4c80-ae9d-fb1047de9758,Dane Myers,CIN,OF
54d99510-26a9-4923-9091-191f0b2151c6,Colt Emerson,SEA,IF
80709018-d8d0-4eed-bc21-0fc459dc4fee,Sam Haggerty,TEX,OF
afb8bcce-d923-49c9-b6a6-e08184a9475d,Angel Martinez,CLE,OF
0d558af5-e34a-4974-8418-0629f33b2fa6,Jeimer Candelario,FA,IF
c26c6a05-3991-4233-a4ac-817106272798,Jake McCarthy,ARI,OF
ffd8dbbc-45c1-4f18-bf1d-e74771aecb13,Gary Sanchez,FA,IF
ff4fc795-e52d-4a9f-8016-34953d4cee4d,Jonah Heim,FA,IF
ff3fe51f-9acd-45b5-9e2d-5547305676cb,Oswaldo Cabrera,NYY,IF
3650703c-7e32-4a27-a4d9-d0355ac1b538,Wilmer Flores,FA,IF
aa0a66c4-bc52-4664-af68-1823a3fe0f49,Bryce Johnson,SDP,OF
b5c4e6f4-7fcf-435c-b9a1-2bc8aa4efa63,Josh Rojas,FA,IF
252377af-48b5-47d8-bb3b-a80ccc1e6d06,Jon Berti,FA,IF
42fd9e1b-0ee6-42fd-94d6-29be5fbf7255,Jorge Mateo,FA,IF
3019126b-989f-41de-9af8-b004368e656d,Dylan Carlson,FA,OF
021785ab-41b9-4c35-9439-cf98ff921866,Reese McGuire,FA,IF
ae7bbecf-98de-4902-a12f-8aa417e0eb21,Miguel Amaya,CHC,IF
fb0cf86a-8563-4358-ad43-fa58095b61eb,Jerar Encarnacion,SFG,OF
4574ec27-a6ec-4620-92cc-be065609d60f,Masataka Yoshida,BOS,OF
7e478245-edd4-44e4-9750-c4e604c85d11,Mitch Garver,FA,IF
363e1a7a-1c33-4017-9d76-7ee986dc3a52,Orlando Arcia,FA,IF
65b36641-66c5-43b5-ba1a-c8d62c510917,Daniel Schneemann,CLE,IF
c8f4b8a9-36d5-4c44-a6bf-48bbec6ed9a1,Andres Chaparro,WSN,IF
d704fbff-6cc1-4c73-ac8d-c726d09ec257,Otto Kemp,PHI,IF
a4de6712-aff6-4a2d-9fbd-1d0272e76d7e,Thomas Saggese,STL,IF
52ca2ab8-fbaa-4878-8150-52365fb4e946,Triston Casas,BOS,IF
bd65a142-06a2-413a-8999-b162959a2492,Carlos Cortes,ATH,OF
817960bd-8eb6-42bb-b71a-496c73ad7a3e,Mauricio Dubon,ATL,IF
a889a948-60d8-4056-b1ef-5b272cf96bf5,Derek Hill,CHW,OF
da6b1530-5ff0-4673-a5b2-f88d331ec21d,Alex Verdugo,FA,OF
1d0c98b8-54ca-404c-9415-271c747e61d5,Alan Roden,MIN,OF
3042a323-5c5a-4e13-9389-108f4cb4ed42,Justin Turner,FA,IF
1ee09218-e756-437f-b946-831ad2f858cf,Jose Tena,WSN,IF
592e1821-5fec-45df-971b-92975a3b8240,Dominic Smith,FA,IF
10c71e0c-f75d-4e87-b76d-6886f3b3c554,MJ Melendez,FA,OF
c0562e4f-2773-4915-a39f-dcc5cc5c4c3f,Dalton Rushing,LAD,IF
9661baf7-f18a-4535-9dc3-1ddc257299ff,Ramon Urias,FA,IF
c2129404-5512-4b5a-9ea6-3ef234d72a12,James Outman,MIN,OF
58cdc524-271b-4d26-81d2-a8dbd973835f,Jacob Melton,TBR,OF
ade365a1-a4e7-4f96-97fa-19471885c9ed,Will Wagner,SDP,IF
5337ae4e-c84e-4557-b7a0-58ea3d84505e,Jack Suwinski,PIT,OF
8c8d6f33-986b-4e4a-8f66-18573b456bd7,Kyle Higashioka,TEX,IF
8b156da5-1537-419a-a51c-c7ee33243981,Mark Canha,FA,OF
7b3afdaa-677c-4de0-9876-22278efdd220,Matthew Lugo,LAA,OF
0963e5b6-ff2a-4f96-b37f-5b022f739595,Liam Hicks,MIA,IF
2d9a9b3f-5c97-4127-ab3f-e39e22a74853,Javier Sanoja,MIA,IF
d2b22e3b-ffd8-46d1-bfaa-b99529e774ab,Kevin McGonigle,DET,IF
64b23178-84ac-42f5-9398-9d441ef0f9ef,Braxton Fulford,COL,IF
754af7f5-6718-4614-a0cb-fedcc72be600,Ryan Ward,LAD,OF
10a88708-9c2c-4a84-a2a5-2af71a64422d,Henry Davis,PIT,IF
aedec60f-62ae-4507-b622-83d9ce1ab6ff,Jose Iglesias,FA,IF
33cb2a8c-06f4-4aa2-8fa0-42843d22caa9,Cody Freeman,TEX,IF
ca8003ad-0c81-41f4-9922-75cdf231594f,Leo Jimenez,TOR,IF
81f105e3-f76b-4971-8d1c-f794ecd3d1ee,Paul DeJong,FA,IF
8cc35f39-c895-41e9-942d-35768154e264,Blaine Crim,COL,IF
f075ff66-0302-44fd-994e-e493d82787f1,Leo Rivas,SEA,IF
c5a89945-cbc6-48cb-9df2-a2cd8a83f3a8,Chas McCormick,HOU,OF
e0970425-d985-4cfd-abab-a4d4d09893e6,Edouard Julien,MIN,IF
5ccdc6a2-3d9a-4cce-9c07-1a6b18c850a8,Jahmai Jones,DET,OF
9301714b-db78-4641-8739-bf9d1072833d,Jeremiah Jackson,BAL,IF
d275a0c5-a384-4831-909f-3c8ab1b442d7,Hunter Feduccia,TBR,IF
888acb99-bdc6-4fa0-8b72-83d13c37bd7b,Nick Sogard,BOS,IF
d65e4998-42a8-4fe6-865f-75bcd1666f7f,Travis Bazzana,CLE,IF
37492be0-78b0-4570-afd2-aee83caae5a1,Braden Montgomery,CHW,OF
f85dac6e-1daa-4177-b5c5-ac31a61b153d,Luis Urias,FA,IF
2b519a86-448b-44b8-86e8-073eaa412739,John Rave,KCR,OF
433ec7ac-ac09-4173-9e15-548bf3219cc5,Anthony Rendon,LAA,IF
6f96aeff-ab75-44bc-a744-e67399ba87df,Jose Trevino,CIN,IF
a9c9625d-5190-49f1-ac9b-6f44960d3a54,Michael Helman,TEX,OF
1edba53d-2d22-46e6-a0bb-a483c87c918f,Christian Vazquez,FA,IF
4e555bcd-3088-4725-b88b-71ff1e0a5185,Connor Wong,BOS,IF
371beb37-43cb-4cd3-ad47-1c5f30a9af09,Luis Torrens,NYM,IF
5b0e5fee-7f32-4dcc-a5cf-4a9de9b3539f,Jared Young,NYM,OF
32d27f85-9ffe-4a93-a169-bcb36083e9bd,Kris Bryant,COL,OF
b43ab40c-0a69-4eca-90b9-00b2c8f4320a,Yanquiel Fernandez,COL,OF
1f88d213-6ad3-4b46-b114-b3b5cf4b9864,Andy Ibanez,FA,IF
e987a1b6-2efd-46df-b7b2-241f03345045,Miguel Rojas,LAD,IF
d98f0839-caeb-4607-a22b-fe8ec252de7b,Edmundo Sosa,PHI,IF
d952d553-1f16-48ec-9640-530294c2580b,Darell Hernaiz,ATH,IF
e0052df5-a6ef-40e0-b0c7-5161c5913d65,Ryan Mountcastle,BAL,IF
f007eb21-ed14-4138-a465-152dedf0cc76,Ryan Vilade,TBR,OF
fa6c5059-cc43-45e3-8638-dc54562556d5,James McCann,ARI,IF
20f46f50-110d-4b69-9972-cba2606be0f9,Austin Slater,FA,OF
e50f3350-09d6-435d-bfe7-bc27466e5072,Jake Rogers,DET,IF
b6521eb1-69d0-455c-9b89-b2b0926e0db7,J.C. Escarra,NYY,IF
155d74b0-893f-47dd-90a8-db8c3fe553fd,Leody Taveras,BAL,OF
93daabdc-774e-4c59-8cd1-c9902b92439e,Gustavo Campero,LAA,OF
1d39d1e2-c215-47c8-b3aa-38b08c75105b,Myles Straw,TOR,OF
2b7ddfdb-f58f-4bf3-bfa3-02680ed8b892,Alex Freeland,LAD,IF
b89c9dc1-e151-4f02-85ad-63538b5497cb,Tirso Ornelas,SDP,OF
8ca5b733-5aa8-4b09-8f0b-b42242c2b144,Nick Loftin,KCR,OF
6ea8b338-9b29-4630-8d6c-26317cca3092,Santiago Espinal,CIN,IF
bd38a21e-0d06-4d09-86c2-b43e3bed93f7,Luke Maile,FA,IF
99fadc98-4f95-4aed-98e7-1a5117b3cd5d,Christian Koss,SFG,IF
a129f8ff-6a01-4c4e-8c55-f50748b00e69,Kyle Farmer,FA,IF
d449035e-852e-4c14-b314-85d97af8ba81,Elias Diaz,FA,IF
2f31ca1b-a320-4acd-87ed-e929ecda995c,Alejandro Osuna,TEX,OF
8f5f48f0-39f7-4f9e-a83b-a8525cc18b3b,Johan Rojas,PHI,OF
5ae4dbec-d2eb-4d95-a927-235495fb01d9,Nick Allen,HOU,IF
9ef13e3c-41e3-4cd4-9c47-0d1b31d3427a,Nick Yorke,PIT,IF
f99b550f-a8dd-4eb8-886f-16da3eb07feb,JJ Wetherholt,STL,IF
9402c4f6-49ba-4346-b2f0-9825bcae98b6,Luisangel Acuna,NYM,IF
b02e4d99-dae2-4ddd-8758-dd012f9eacab,Brendan Rodgers,FA,IF
efb928b6-2f0d-40d4-a9fd-8e1f1b73ddc7,Brett Harris,ATH,IF
ba7c5655-35f9-4b03-a3d8-ec28c6891372,Tim Tawa,ARI,IF
03d0e787-affd-48cb-b288-f4ecb0f164ec,Kyren Paris,LAA,IF
5b8b164e-79d9-423e-b15c-7cd5a5651589,Walker Jenkins,MIN,OF
e2d6aae0-a190-4997-b77b-46f009f26dd6,Kristian Campbell,BOS,IF
1f8ae2a1-51c2-4997-9809-9971a7142f0b,Tyler Heineman,TOR,IF
6ec91cd7-199d-4884-bf27-74f9ff43c8f8,Alex Jackson,MIN,IF
00279cad-af93-454d-9a56-1fe60d883e1d,Austin Wynns,ATH,IF
33e4e031-6c99-4956-83a3-f07cbf02c248,Jeferson Quero,MIL,IF
648d8160-5ae3-4a6c-a863-7706c263d0d3,Zach Dezenzo,HOU,OF
941e1637-00a1-4121-b96d-d854c549d9f8,Orelvis Martinez,WSN,IF
53fa2413-c784-4adf-8ba9-c30413486065,Ryan Waldschmidt,ARI,OF
86a95c8b-9861-4622-be62-ab973447aa5b,David Hamilton,BOS,IF
d827c392-b610-4585-b369-74b80164555a,Jacob Stallings,FA,IF
66a4d9c1-61f9-4fe7-a87f-2bbf67245900,Ryan Bliss,SEA,IF
e38adabd-22c5-46a3-8a5d-b87759e77f0b,Tyler Fitzgerald,SFG,IF
07f7db9b-a4e8-4c16-84d6-b041903d7d4c,Riley Adams,WSN,IF
8bfcb715-2321-4dc1-a3ba-8a5b010f654e,Eric Wagaman,MIA,IF
761dfa18-95d9-4314-bec4-f0e863090808,Ryan Kreidler,MIN,OF
e51846e0-d852-41d1-a4d1-6ccf91e2cc4d,Nathan Church,STL,OF
887792c9-2d44-4f70-9336-7f1b6f961a8a,Deyvison De Los Santos,MIA,IF
1bb163c6-bdab-414d-ab62-e0a123f11cd6,Joey Loperfido,TOR,OF
3ee4b6ad-4584-4970-9caa-541fd79a2f9c,Brandon Lockridge,MIL,OF
a1078c48-f7b4-4689-91f0-9992cd7f6955,Andrew Knizner,SEA,IF
b6c0fe71-53c2-4436-a904-b6ec28383090,Kevin Alcantara,CHC,OF
2fc6254e-05a3-41e9-b62a-b1c416653d92,Nate Eaton,BOS,IF
99b05754-83d1-4d36-bb2a-7ac811e9fc38,Max Schuemann,ATH,IF
17a107d5-9bae-44f1-a737-187e10734b88,Yohel Pozo,STL,IF
ae5c9a3d-1c88-4bfa-bf9d-47ff60fe3068,Nolan Jones,CLE,OF
c68a8140-ad91-4498-9d08-f085f74e8f4d,Grant McCray,SFG,OF
ce874e53-8d4d-4ff1-a823-a7e5f5a0bd2b,Dairon Blanco,KCR,OF
c1260b66-05df-48e5-a8fc-c441cc13d536,Tyler Tolbert,KCR,IF
7ca18b2e-17e3-47ac-a9f3-c7eb28beaf9e,Manuel Margot,FA,OF
c777403b-432b-4083-bef1-ce9240854da5,Jett Williams,NYM,IF
8939816b-b08a-43c7-b3be-8b7980089c47,Tom Murphy,FA,IF
afbfe1a4-6559-41ff-a7e1-5408f3d0e9a9,DJ LeMahieu,FA,IF
c194e667-0a9d-469c-a4e0-4a9ed51ad25a,Andruw Monasterio,MIL,IF
68b6ea25-e8f3-41fb-b94d-a0f371650ae0,Sebastian Walcott,TEX,IF
8716e148-0bc3-401d-a959-77184b0fed8c,Korey Lee,CHW,IF
276e3e4a-f0c5-4d16-8795-631e7f0f7974,Garrett Hampson,FA,IF
30f0cbd8-a4db-4ea9-ab91-7055b45f5bfd,Zack Gelof,ATH,IF
92a21640-fd45-4dfe-bd21-fad2653cc78c,Nick Madrigal,FA,IF
415fe284-4655-41c3-a093-eef661abb175,Jose Fermin,STL,IF
fdbb943f-b078-4207-bebb-a20846212e9d,Austin Barnes,FA,IF
6670e0aa-185b-4411-832e-5b6dd3f5c0d6,Christian Encarnacion-Strand,CIN,IF
0a1448c9-0008-40b3-934c-e4f43e786208,Endy Rodriguez,PIT,IF
69a557ef-0540-43d0-93a9-77d2bd01cc76,Juan Brito,CLE,IF
d06038bf-cb5a-463c-8beb-3687675f69d7,Austin Hedges,CLE,IF
455086a9-e56a-4df4-9c0d-0d5fe19845e4,Ryan Clifford,NYM,IF
110151da-4685-4461-94a0-b9f8177ad133,Jimmy Crooks,STL,IF
697559eb-971d-4364-8297-e1e07913e6a0,Trey Sweeney,DET,IF
bdc2e644-30cf-480d-99f2-ddf6150116bb,Scott Kingery,CHC,IF
9040cb7d-6148-4524-b41b-a487d07e7e38,Jorbit Vivas,NYY,IF
663c8b14-3cf0-44a2-a4aa-3f6eff8c6f23,Rafael Flores Jr.,PIT,IF
6dca2318-8f08-49ce-9ee6-4488aee7b613,Nicky Lopez,COL,IF
b6125b95-1618-4cb3-afb5-8e8ecab167b8,Jose Rojas,NYM,IF
30426437-af53-466d-87ff-68221e317b03,Vidal Brujan,ATL,IF
5aca7a87-7959-4283-98f2-65477326a90f,Curtis Mead,CHW,IF
9a24e63e-7687-42cf-b50a-aaf1b206d5d3,Maximo Acosta,MIA,IF
